estado;cidade;bairro;rua;cep;numero;latitude;longitude
Sao Paulo;Cotia;Parque Sao George;Lucia     ;6708170;218;-22.5015299;-46.4525603
Sao Paulo;Cotia;Palos Verdes;Aries     ;6709660;254;-22.4870299;-46.4844909
Sao Paulo;Cotia;Jardim Barro Branco;Guaranta     ;6716240;111;-22.48656;-46.4923883
Sao Paulo;Cotia;Jardim Sabia;do Capuava    ;6716580;279;-22.5015299;-46.4525603
Sao Paulo;Cotia;Outeiro de Passargada;India     ;6719660;253;-22.5015299;-46.4525603
Sao Paulo;Cotia;Parque Mirante da Mata;Lamartine Babo    ;6720150;219;-22.4512832;-46.485088
Sao Paulo;Cotia;da Graca;Mario Andreatini    ;6721507;123;-22.4758614;-46.4734046
Sao Paulo;Cotia;Agua Espraiada (Caucaia do Alto);Malvina Maria de Oliveira  ;6726465;199;-22.4521636;-46.4789478
Sao Paulo;Cotia;Parque Doutor Mendonca Cortez(Caucaia do Alto);Andrea     ;6726670;265;-22.5015299;-46.4525603
Sao Paulo;Cotia;Centro (Caucaia do Alto);Joaquim Pires de Oliveira  ;6727186;70;-22.4440364;-46.4572287
Sao Paulo;Taboao da Serra;Parque Santos Dumont;Rua Ernesto Capelari   ;6754904;113;-22.5015299;-46.4525603
Sao Paulo;Taboao da Serra;Parque Monte Alegre;Africa     ;6756430;35;-22.4198776;-46.4857935
Sao Paulo;Taboao da Serra;Jardim Irapua;Durvalina Firmino Alves   ;6766400;42;-22.4860225;-46.4634762
Sao Paulo;Taboao da Serra;Parque Pinheiros;Joao Batista da Fonseca  ;6767010;288;-22.4753351;-46.4480877
Sao Paulo;Taboao da Serra;Jardim Silvio Sampaio;Maria Rita Assuncao Ferreira  ;6773330;77;-22.5015299;-46.4525603
Sao Paulo;Taboao da Serra;Jardim Sao Luiz;Rodrigo Monteiro    ;6785525;203;-22.4283209;-46.35785
Sao Paulo;Taboao da Serra;Jardim Saint Moritz;Joao Reis Lacerda   ;6787595;140;-22.5269947;-46.3479592
Sao Paulo;Embu das Artes;Tingidor;Domingos de Paschoal   ;6803005;77;-22.540286;-46.4445978
Sao Paulo;Embu das Artes;Centro;Avenida Elias Yazbek   ;6803903;138;-22.5561712;-46.4406381
Sao Paulo;Embu das Artes;Moinho Velho;do Portal    ;6805240;148;-22.5626902;-46.4515269
Sao Paulo;Embu das Artes;Jardim de Lourdes;Jose Marcelino da Silva  ;6806025;210;-22.5662218;-46.4583809
Sao Paulo;Embu das Artes;Jardim Vista Alegre;Criciuma     ;6807040;29;-22.540286;-46.4445978
Sao Paulo;Embu das Artes;Jardim Vista Alegre;Caxinguele     ;6807817;128;-22.5770751;-46.4684817
Sao Paulo;Embu das Artes;Jardim Sao Marcos;Augusto de Almeida Batista  ;6814165;274;-22.540286;-46.4445978
Sao Paulo;Embu das Artes;Jardim do Colegio;Augusto de Almeida Batista  ;6814555;213;-22.5307554;-46.1353998
Sao Paulo;Embu das Artes;Jardim Fabiana;Julio Mesquita    ;6820060;280;-22.5307554;-46.1353998
Sao Paulo;Embu das Artes;Jardim Pinheiros;Monte Azul    ;6835020;256;-22.0436587;-46.836108
Sao Paulo;Embu das Artes;Jardim Santo Antonio;Santa Zita    ;6835516;24;-22.5307554;-46.1353998
Sao Paulo;Embu das Artes;Chacaras Lidia;Tupiniquins     ;6843463;41;-22.5395065;-46.1360672
Sao Paulo;Itapecerica da Serra;Jardim Sampaio;Jose Antonio da Silva Junior ;6851360;45;-22.6052371;-45.7431219
Sao Paulo;Itapecerica da Serra;Olaria;das Nacoes    ;6859090;121;-22.5307554;-46.1353998
Sao Paulo;Itapecerica da Serra;Parque Jandaia;Apucarana     ;6866200;144;-22.6015207;-47.0174217
Sao Paulo;Itapecerica da Serra;Jardim Santa Julia;Maraba     ;6867520;24;-22.589095;-47.0487846
Sao Paulo;Itapecerica da Serra;Aldeinha;Maria Cintra Domingues   ;6880101;37;-22.6123697;-47.0762121
Sao Paulo;Itapecerica da Serra;Potuvera;Jose Silverio da Silva  ;6886505;135;-22.589095;-47.0487846
Sao Paulo;Guarulhos;Vila Pedro Moreira;Marcolina Moreira    ;7021010;26;-22.5847574;-47.0769552
Sao Paulo;Guarulhos;Vila Augusta;Augusta     ;7025130;107;-22.589095;-47.0487846
Sao Paulo;Guarulhos;Vila da Fabrica;Assis     ;7031180;202;-22.5737276;-47.0207731
Sao Paulo;Guarulhos;Vila Adelaide Perella;Pedro Perella    ;7031240;172;-22.589095;-47.0487846
Sao Paulo;Guarulhos;Ponte Grande;Soldado Antonio Mathias Camargo  ;7031280;289;-22.3477335;-46.8413108
Sao Paulo;Guarulhos;Ponte Grande;Garuva     ;7032310;212;-22.3432751;-46.8436227
Sao Paulo;Guarulhos;Jardim Munhoz;Monte Horebe    ;7033252;190;-22.3492186;-46.8465761
Sao Paulo;Guarulhos;Vila Flora;Lages     ;7042160;113;-22.3606716;-46.8556394
Sao Paulo;Embu das Artes;Jardim Vista Alegre;Criciuma     ;6807040;45;-22.3459258;-46.8585249
